env,method,seed,timestep,return,ep_length
car_flag,kmoments,1,600000,0.4514999999999999,55.85
car_flag,kmoments,1,620000,0.3855,62.45
car_flag,kmoments,1,640000,0.366,64.4
car_flag,kmoments,1,660000,0.35000000000000003,66.0
car_flag,kmoments,1,680000,0.39899999999999997,61.1
car_flag,kmoments,1,700000,0.445,56.5
car_flag,kmoments,1,720000,0.34650000000000003,66.35
car_flag,kmoments,1,740000,0.39649999999999996,61.35
car_flag,kmoments,1,760000,0.4699999999999999,54.0
car_flag,kmoments,1,780000,0.39049999999999996,61.95
car_flag,kmoments,1,800000,0.4544999999999999,55.55
car_flag,kmoments,1,820000,0.434,57.6
car_flag,kmoments,1,840000,0.49099999999999994,51.9
car_flag,kmoments,1,860000,0.42200000000000004,58.8
car_flag,kmoments,1,880000,0.449,56.1
car_flag,kmoments,1,900000,0.3975,61.25
car_flag,kmoments,1,920000,0.3545,65.55
car_flag,kmoments,1,940000,0.44849999999999995,56.15
car_flag,kmoments,1,960000,0.458,55.2
car_flag,kmoments,1,980000,0.4149999999999999,59.5
car_flag,kmoments,1,1000000,0.48,53.0
car_flag,kmoments,2,20000,-1.0459999999999998,115.6
car_flag,kmoments,2,40000,-1.043,100.15
car_flag,kmoments,2,60000,-0.7229999999999999,63.3
car_flag,kmoments,2,80000,-0.39499999999999996,50.5
car_flag,kmoments,2,100000,-0.16999999999999998,48.0
car_flag,kmoments,2,120000,-0.11000000000000006,42.0
car_flag,kmoments,2,140000,0.20949999999999994,50.05
car_flag,kmoments,2,160000,-0.1365,44.65
car_flag,kmoments,2,180000,-0.10800000000000005,51.8
car_flag,kmoments,2,200000,0.2365,47.35
car_flag,kmoments,2,220000,0.1015,50.85
car_flag,kmoments,2,240000,0.26949999999999996,54.05
car_flag,kmoments,2,260000,0.173,53.7
car_flag,kmoments,2,280000,0.389,52.1
car_flag,kmoments,2,300000,0.15850000000000003,55.15
car_flag,kmoments,2,320000,0.18749999999999997,62.25
car_flag,kmoments,2,340000,0.1345,47.55
car_flag,kmoments,2,360000,0.16899999999999998,64.1
car_flag,kmoments,2,380000,0.20800000000000002,50.2
car_flag,kmoments,2,400000,0.233,47.7
car_flag,kmoments,2,420000,0.07049999999999998,53.95
car_flag,kmoments,2,440000,0.14699999999999996,56.3
car_flag,kmoments,2,460000,0.078,53.2
car_flag,kmoments,2,480000,0.020499999999999987,58.95
car_flag,kmoments,2,500000,0.11149999999999996,49.85
car_flag,kmoments,2,520000,0.333,47.7
car_flag,kmoments,2,540000,0.3925,51.75
car_flag,kmoments,2,560000,0.1125,49.75
car_flag,kmoments,2,580000,0.32399999999999995,48.6
car_flag,kmoments,2,600000,0.32899999999999996,48.1
car_flag,kmoments,2,620000,0.34650000000000003,46.35
car_flag,kmoments,2,640000,0.44449999999999995,56.55
car_flag,kmoments,2,660000,0.2675,54.25
car_flag,kmoments,2,680000,0.1835,62.65
car_flag,kmoments,2,700000,0.10500000000000001,60.5
car_flag,kmoments,2,720000,0.06700000000000002,64.3
car_flag,kmoments,2,740000,0.23000000000000004,48.0
car_flag,kmoments,2,760000,0.319,59.1
car_flag,kmoments,2,780000,0.392,61.8
car_flag,kmoments,2,800000,0.146,56.4
car_flag,kmoments,2,820000,0.44299999999999995,56.7
car_flag,kmoments,2,840000,0.1165,59.35
car_flag,kmoments,2,860000,0.33000000000000007,58.0
car_flag,kmoments,2,880000,0.09000000000000001,62.0
car_flag,kmoments,2,900000,0.05400000000000003,65.6
car_flag,kmoments,2,920000,0.261,64.9
car_flag,kmoments,2,940000,0.429,58.1
car_flag,kmoments,2,960000,0.28700000000000003,62.3
car_flag,kmoments,2,980000,0.48900000000000005,52.1
car_flag,kmoments,2,1000000,0.5055,50.45
car_flag,kmoments,3,20000,-0.9880000000000001,119.8
car_flag,kmoments,3,40000,-0.6354999999999998,74.55
car_flag,kmoments,3,60000,-0.6479999999999999,55.8
car_flag,kmoments,3,80000,-0.4175,52.75
car_flag,kmoments,3,100000,-0.29999999999999993,41.0
car_flag,kmoments,3,120000,-0.0965,40.65
car_flag,kmoments,3,140000,-0.11949999999999998,42.95
car_flag,kmoments,3,160000,-0.022499999999999992,43.25
car_flag,kmoments,3,180000,-0.14299999999999996,45.3
car_flag,kmoments,3,200000,-0.2305,44.05
car_flag,kmoments,3,220000,0.03950000000000003,47.05
car_flag,kmoments,3,240000,-0.2665,37.65
car_flag,kmoments,3,260000,-0.002000000000000013,41.2
car_flag,kmoments,3,280000,0.059999999999999984,45.0
car_flag,kmoments,3,300000,0.28200000000000003,42.8
car_flag,kmoments,3,320000,-0.11850000000000001,42.85
car_flag,kmoments,3,340000,-0.23100000000000004,44.1
car_flag,kmoments,3,360000,-0.10800000000000001,41.8
car_flag,kmoments,3,380000,0.25850000000000006,45.15
car_flag,kmoments,3,400000,0.31849999999999995,49.15
car_flag,kmoments,3,420000,-0.06449999999999997,47.45
car_flag,kmoments,3,440000,0.038999999999999986,47.1
car_flag,kmoments,3,460000,-0.15499999999999997,46.5
car_flag,kmoments,3,480000,0.07949999999999996,53.05
car_flag,kmoments,3,500000,0.49050000000000005,51.95
car_flag,kmoments,3,520000,-0.025500000000000005,43.55
car_flag,kmoments,3,540000,0.2745,43.55
car_flag,kmoments,3,560000,-0.059499999999999977,56.95
car_flag,kmoments,3,580000,-0.30299999999999994,41.3
car_flag,kmoments,3,600000,0.1655,44.45
car_flag,kmoments,3,620000,0.020999999999999998,48.9
car_flag,kmoments,3,640000,0.09999999999999998,51.0
car_flag,kmoments,3,660000,-0.0009999999999999898,41.1
car_flag,kmoments,3,680000,0.1685,44.15
car_flag,kmoments,3,700000,0.194,51.6
car_flag,kmoments,3,720000,-0.0044999999999999814,51.45
car_flag,kmoments,3,740000,0.06799999999999998,54.2
car_flag,kmoments,3,760000,0.313,59.7
car_flag,kmoments,3,780000,0.22000000000000003,49.0
car_flag,kmoments,3,800000,-0.030500000000000017,54.05
car_flag,kmoments,3,820000,0.2205,48.95
car_flag,kmoments,3,840000,0.052500000000000005,45.75
car_flag,kmoments,3,860000,0.1055,50.45
car_flag,kmoments,3,880000,0.04699999999999999,46.3
car_flag,kmoments,3,900000,0.229,48.1
car_flag,kmoments,3,920000,0.21599999999999997,49.4
car_flag,kmoments,3,940000,0.14900000000000002,56.1
car_flag,kmoments,3,960000,0.13499999999999998,47.5
car_flag,kmoments,3,980000,0.2625,54.75
car_flag,kmoments,3,1000000,-0.09450000000000003,50.45
car_flag,kmoments,4,20000,-1.0749999999999997,128.3
car_flag,kmoments,4,40000,-0.45200000000000007,116.0
car_flag,kmoments,4,60000,0.23749999999999996,67.25
car_flag,kmoments,4,80000,0.198,61.2
car_flag,kmoments,4,100000,0.43400000000000005,57.6
car_flag,kmoments,4,120000,0.46950000000000003,54.05
car_flag,kmoments,4,140000,0.414,59.6
car_flag,kmoments,4,160000,0.19449999999999998,51.55
car_flag,kmoments,4,180000,0.368,64.2
car_flag,kmoments,4,200000,0.46849999999999997,54.15
car_flag,kmoments,4,220000,0.33899999999999997,67.1
car_flag,kmoments,4,240000,0.392,61.8
car_flag,kmoments,4,260000,0.46950000000000003,54.05
car_flag,kmoments,4,280000,0.41200000000000003,59.8
car_flag,kmoments,4,300000,0.40499999999999997,60.5
car_flag,kmoments,4,320000,0.393,61.7
car_flag,kmoments,4,340000,0.46349999999999997,54.65
car_flag,kmoments,4,360000,0.36650000000000005,64.35
car_flag,kmoments,4,380000,0.47249999999999986,53.75
car_flag,kmoments,4,400000,0.358,65.2
car_flag,kmoments,4,420000,0.39049999999999996,61.95
car_flag,kmoments,4,440000,0.45599999999999996,55.4
car_flag,kmoments,4,460000,0.364,64.6
car_flag,kmoments,4,480000,0.4445,56.55
car_flag,kmoments,4,500000,0.5075,50.25
car_flag,kmoments,4,520000,0.4485,56.15
car_flag,kmoments,4,540000,0.384,62.6
car_flag,kmoments,4,560000,0.40700000000000003,60.3
car_flag,kmoments,4,580000,0.372,63.8
car_flag,kmoments,4,600000,0.346,66.4
car_flag,kmoments,4,620000,0.413,59.7
car_flag,kmoments,4,640000,0.333,67.7
car_flag,kmoments,4,660000,0.37750000000000006,63.25
car_flag,kmoments,4,680000,0.38150000000000006,62.85
car_flag,kmoments,4,700000,0.413,59.7
car_flag,kmoments,4,720000,0.33799999999999997,67.2
car_flag,kmoments,4,740000,0.4654999999999999,54.45
car_flag,kmoments,4,760000,0.41500000000000004,59.5
car_flag,kmoments,4,780000,0.36750000000000005,64.25
car_flag,kmoments,4,800000,0.42200000000000004,58.8
car_flag,kmoments,4,820000,0.42799999999999994,58.2
car_flag,kmoments,4,840000,0.465,54.5
car_flag,kmoments,4,860000,0.4485,56.15
car_flag,kmoments,4,880000,0.41050000000000003,59.95
car_flag,kmoments,4,900000,0.49449999999999994,51.55
car_flag,kmoments,4,920000,0.39149999999999996,61.85
car_flag,kmoments,4,940000,0.40549999999999997,60.45
car_flag,kmoments,4,960000,0.42849999999999994,58.15
car_flag,kmoments,4,980000,0.4090000000000001,60.1
car_flag,kmoments,4,1000000,0.43949999999999995,57.05
car_flag,kmoments,5,20000,-0.48200000000000004,79.2
car_flag,kmoments,5,40000,-0.36,96.9
car_flag,kmoments,5,60000,0.20249999999999999,80.75
car_flag,kmoments,5,80000,0.333,67.7
car_flag,kmoments,5,100000,0.5330000000000001,47.7
car_flag,kmoments,5,120000,0.42000000000000004,59.0
car_flag,kmoments,5,140000,0.4465,56.35
car_flag,kmoments,5,160000,0.33099999999999996,67.9
car_flag,kmoments,5,180000,0.345,66.5
car_flag,kmoments,5,200000,0.4000000000000001,61.0
car_flag,kmoments,5,220000,0.45150000000000007,55.85
car_flag,kmoments,5,240000,0.3345000000000001,67.55
car_flag,kmoments,5,260000,0.3495,66.05
car_flag,kmoments,5,280000,0.353,65.7
car_flag,kmoments,5,300000,0.346,66.4
car_flag,kmoments,5,320000,0.4615,54.85
car_flag,kmoments,5,340000,0.41600000000000004,59.4
car_flag,kmoments,5,360000,0.3815,62.85
car_flag,kmoments,5,380000,0.48999999999999994,52.0
car_flag,kmoments,5,400000,0.43550000000000005,57.45
car_flag,kmoments,5,420000,0.433,57.7
car_flag,kmoments,5,440000,0.3935,61.65
car_flag,kmoments,5,460000,0.4525,55.75
car_flag,kmoments,5,480000,0.42399999999999993,58.6
car_flag,kmoments,5,500000,0.36,65.0
car_flag,kmoments,5,520000,0.5219999999999999,48.8
car_flag,kmoments,5,540000,0.352,65.8
car_flag,kmoments,5,560000,0.3725,63.75
car_flag,kmoments,5,580000,0.3125,69.75
car_flag,kmoments,5,600000,0.39249999999999996,61.75
car_flag,kmoments,5,620000,0.4365,57.35
car_flag,kmoments,5,640000,0.5405,46.95
car_flag,kmoments,5,660000,0.3935,61.65
car_flag,kmoments,5,680000,0.472,53.8
car_flag,kmoments,5,700000,0.37100000000000005,63.9
car_flag,kmoments,5,720000,0.3935,61.65
car_flag,kmoments,5,740000,0.317,69.3
car_flag,kmoments,5,760000,0.384,62.6
car_flag,kmoments,5,780000,0.46049999999999996,54.95
car_flag,kmoments,5,800000,0.298,71.2
car_flag,kmoments,5,820000,0.4415,56.85
car_flag,kmoments,5,840000,0.4715,53.85
car_flag,kmoments,5,860000,0.275,73.5
car_flag,kmoments,5,880000,0.45750000000000013,55.25
car_flag,kmoments,5,900000,0.425,58.5
car_flag,kmoments,5,920000,0.35750000000000004,65.25
car_flag,kmoments,5,940000,0.4710000000000001,53.9
car_flag,kmoments,5,960000,0.389,62.1
car_flag,kmoments,5,980000,0.4355000000000001,57.45
car_flag,kmoments,5,1000000,0.40549999999999997,60.45
car_flag,kmoments,6,20000,-0.7484999999999999,85.85
car_flag,kmoments,6,40000,-0.41400000000000003,112.1
car_flag,kmoments,6,60000,0.35899999999999993,65.1
car_flag,kmoments,6,80000,0.33100000000000007,67.9
car_flag,kmoments,6,100000,0.315,69.5
car_flag,kmoments,6,120000,0.4085,60.15
car_flag,kmoments,6,140000,0.367,64.3
car_flag,kmoments,6,160000,0.38,63.0
car_flag,kmoments,6,180000,0.37449999999999994,63.55
car_flag,kmoments,6,200000,0.41400000000000003,59.6
car_flag,kmoments,6,220000,0.45099999999999996,55.9
car_flag,kmoments,6,240000,0.404,60.6
car_flag,kmoments,6,260000,0.4969999999999999,51.3
car_flag,kmoments,6,280000,0.4,61.0
car_flag,kmoments,6,300000,0.3385,67.15
car_flag,kmoments,6,320000,0.4085,60.15
car_flag,kmoments,6,340000,0.49099999999999994,51.9
car_flag,kmoments,6,360000,0.4295,58.05
car_flag,kmoments,6,380000,0.35150000000000003,65.85
car_flag,kmoments,6,400000,0.343,66.7
car_flag,kmoments,6,420000,0.48549999999999993,52.45
car_flag,kmoments,6,440000,0.41100000000000003,59.9
car_flag,kmoments,6,460000,0.4505,55.95
car_flag,kmoments,6,480000,0.383,62.7
car_flag,kmoments,6,500000,0.36900000000000005,64.1
car_flag,kmoments,6,520000,0.45599999999999996,55.4
car_flag,kmoments,6,540000,0.43949999999999995,57.05
car_flag,kmoments,6,560000,0.2995,71.05
car_flag,kmoments,6,580000,0.42699999999999994,58.3
car_flag,kmoments,6,600000,0.37849999999999995,63.15
car_flag,kmoments,6,620000,0.4095,60.05
car_flag,kmoments,6,640000,0.5410000000000001,46.9
car_flag,kmoments,6,660000,0.5165,49.35
car_flag,kmoments,6,680000,0.3375,67.25
car_flag,kmoments,6,700000,0.4335,57.65
car_flag,kmoments,6,720000,0.378,63.2
car_flag,kmoments,6,740000,0.44700000000000006,56.3
car_flag,kmoments,6,760000,0.4465,56.35
car_flag,kmoments,6,780000,0.445,56.5
car_flag,kmoments,6,800000,0.4585,55.15
car_flag,kmoments,6,820000,0.372,63.8
car_flag,kmoments,6,840000,0.39999999999999997,61.0
car_flag,kmoments,6,860000,0.41900000000000004,59.1
car_flag,kmoments,6,880000,0.4450000000000001,56.5
car_flag,kmoments,6,900000,0.382,62.8
car_flag,kmoments,6,920000,0.4715,53.85
car_flag,kmoments,6,940000,0.4205,58.95
car_flag,kmoments,6,960000,0.3605,64.95
car_flag,kmoments,6,980000,0.5035000000000001,50.65
car_flag,kmoments,6,1000000,0.275,73.5
car_flag,kmoments,7,20000,-0.8560000000000001,86.6
car_flag,kmoments,7,40000,-0.47650000000000003,58.65
car_flag,kmoments,7,60000,-0.24449999999999994,45.45
car_flag,kmoments,7,80000,-0.7014999999999999,41.15
car_flag,kmoments,7,100000,-0.28600000000000003,39.6
car_flag,kmoments,7,120000,-0.18900000000000003,39.9
car_flag,kmoments,7,140000,-0.28450000000000003,39.45
car_flag,kmoments,7,160000,-0.5900000000000001,40.0
car_flag,kmoments,7,180000,0.010000000000000009,40.0
car_flag,kmoments,7,200000,-0.18299999999999997,39.3
car_flag,kmoments,7,220000,-0.27549999999999997,38.55
car_flag,kmoments,7,240000,-0.36500000000000005,37.5
car_flag,kmoments,7,260000,-0.5735000000000001,38.35
car_flag,kmoments,7,280000,-0.36300000000000004,37.3
car_flag,kmoments,7,300000,-0.16349999999999995,37.35
car_flag,kmoments,7,320000,0.042499999999999996,36.75
car_flag,kmoments,7,340000,-0.5530000000000002,36.3
car_flag,kmoments,7,360000,-0.065,37.5
car_flag,kmoments,7,380000,-0.5609999999999999,37.1
car_flag,kmoments,7,400000,-0.6599999999999999,37.0
car_flag,kmoments,7,420000,-0.374,38.4
car_flag,kmoments,7,440000,-0.4600000000000001,37.0
car_flag,kmoments,7,460000,-0.36250000000000004,37.25
car_flag,kmoments,7,480000,0.03,38.0
car_flag,kmoments,7,500000,-0.4699999999999999,38.0
car_flag,kmoments,7,520000,-0.664,37.4
car_flag,kmoments,7,540000,-0.2645,37.45
car_flag,kmoments,7,560000,-0.362,37.2
car_flag,kmoments,7,580000,-0.764,37.4
car_flag,kmoments,7,600000,-0.05750000000000004,36.75
car_flag,kmoments,7,620000,-0.266,37.6
car_flag,kmoments,7,640000,-0.269,37.9
car_flag,kmoments,7,660000,0.03400000000000001,37.6
car_flag,kmoments,7,680000,-0.5705,38.05
car_flag,kmoments,7,700000,-0.06499999999999999,37.5
car_flag,kmoments,7,720000,-0.4700000000000001,38.0
car_flag,kmoments,7,740000,-0.7705,38.05
car_flag,kmoments,7,760000,-0.38,39.0
car_flag,kmoments,7,780000,-0.364,37.4
car_flag,kmoments,7,800000,-0.0685,37.85
car_flag,kmoments,7,820000,-0.16500000000000004,37.5
car_flag,kmoments,7,840000,-0.4755000000000001,38.55
car_flag,kmoments,7,860000,-0.26149999999999995,37.15
car_flag,kmoments,7,880000,-0.4715,38.15
car_flag,kmoments,7,900000,-0.6664999999999999,37.65
car_flag,kmoments,7,920000,-0.36150000000000004,37.15
car_flag,kmoments,7,940000,-0.36700000000000005,37.7
car_flag,kmoments,7,960000,-0.2615,37.15
car_flag,kmoments,7,980000,-0.27549999999999997,38.55
car_flag,kmoments,7,1000000,-0.5660000000000001,37.6
car_flag,kmoments,8,20000,-0.9899999999999999,109.8
car_flag,kmoments,8,40000,-0.745,110.15
car_flag,kmoments,8,60000,-0.029499999999999988,63.95
car_flag,kmoments,8,80000,0.29999999999999993,61.0
car_flag,kmoments,8,100000,0.349,56.1
car_flag,kmoments,8,120000,0.40700000000000003,50.3
car_flag,kmoments,8,140000,0.3325,57.75
car_flag,kmoments,8,160000,0.48150000000000004,52.85
car_flag,kmoments,8,180000,0.26849999999999996,44.15
car_flag,kmoments,8,200000,0.29300000000000004,51.7
car_flag,kmoments,8,220000,0.11099999999999999,59.9
car_flag,kmoments,8,240000,0.35250000000000004,55.75
car_flag,kmoments,8,260000,0.417,59.3
car_flag,kmoments,8,280000,0.3995,61.05
car_flag,kmoments,8,300000,0.43550000000000005,57.45
car_flag,kmoments,8,320000,0.38299999999999995,62.7
car_flag,kmoments,8,340000,0.37249999999999994,63.75
car_flag,kmoments,8,360000,0.44449999999999995,56.55
car_flag,kmoments,8,380000,0.403,60.7
car_flag,kmoments,8,400000,0.4069999999999999,60.3
car_flag,kmoments,8,420000,0.42300000000000004,58.7
car_flag,kmoments,8,440000,0.3445,66.55
car_flag,kmoments,8,460000,0.4335,57.65
car_flag,kmoments,8,480000,0.43549999999999994,57.45
car_flag,kmoments,8,500000,0.3785,63.15
car_flag,kmoments,8,520000,0.356,65.4
car_flag,kmoments,8,540000,0.36850000000000005,64.15
car_flag,kmoments,8,560000,0.29799999999999993,71.2
car_flag,kmoments,8,580000,0.5555000000000001,45.45
car_flag,kmoments,8,600000,0.45550000000000007,55.45
car_flag,kmoments,8,620000,0.30300000000000005,70.7
car_flag,kmoments,8,640000,0.3825,62.75
car_flag,kmoments,8,660000,0.35450000000000004,65.55
car_flag,kmoments,8,680000,0.3865,62.35
car_flag,kmoments,8,700000,0.3765,63.35
car_flag,kmoments,8,720000,0.4419999999999999,56.8
car_flag,kmoments,8,740000,0.388,62.2
car_flag,kmoments,8,760000,0.44750000000000006,56.25
car_flag,kmoments,8,780000,0.36899999999999994,64.1
car_flag,kmoments,8,800000,0.4165,59.35
car_flag,kmoments,8,820000,0.4860000000000001,52.4
car_flag,kmoments,8,840000,0.42099999999999993,58.9
car_flag,kmoments,8,860000,0.38099999999999995,62.9
car_flag,kmoments,8,880000,0.44449999999999995,56.55
car_flag,kmoments,8,900000,0.4114999999999999,59.85
car_flag,kmoments,8,920000,0.321,68.9
car_flag,kmoments,8,940000,0.425,58.5
car_flag,kmoments,8,960000,0.45200000000000007,55.8
car_flag,kmoments,8,980000,0.4205,58.95
car_flag,kmoments,8,1000000,0.488,52.2
car_flag,kmoments,9,20000,-1.6000000000000003,160.0
car_flag,kmoments,9,40000,-0.6789999999999999,98.9
car_flag,kmoments,9,60000,-0.5599999999999999,57.0
car_flag,kmoments,9,80000,-0.050000000000000024,46.0
car_flag,kmoments,9,100000,-0.03550000000000002,44.55
car_flag,kmoments,9,120000,-0.172,38.2
car_flag,kmoments,9,140000,-0.022499999999999992,43.25
car_flag,kmoments,9,160000,-0.12349999999999998,43.35
car_flag,kmoments,9,180000,-0.3,41.0
car_flag,kmoments,9,200000,-0.02900000000000002,43.9
car_flag,kmoments,9,220000,-0.10249999999999997,41.25
car_flag,kmoments,9,240000,0.23499999999999996,47.5
car_flag,kmoments,9,260000,0.19699999999999998,41.3
car_flag,kmoments,9,280000,-0.221,43.1
car_flag,kmoments,9,300000,0.23399999999999999,47.6
car_flag,kmoments,9,320000,-0.15050000000000002,46.05
car_flag,kmoments,9,340000,0.09499999999999996,41.5
car_flag,kmoments,9,360000,0.05250000000000001,45.75
car_flag,kmoments,9,380000,0.034499999999999996,47.55
car_flag,kmoments,9,400000,0.06000000000000001,45.0
car_flag,kmoments,9,420000,0.22600000000000003,48.4
car_flag,kmoments,9,440000,0.4385,37.15
car_flag,kmoments,9,460000,0.10000000000000002,41.0
car_flag,kmoments,9,480000,0.143,46.7
car_flag,kmoments,9,500000,-0.0025000000000000243,41.25
car_flag,kmoments,9,520000,-0.15650000000000003,46.65
car_flag,kmoments,9,540000,-0.04750000000000003,45.75
car_flag,kmoments,9,560000,0.2859999999999999,42.4
car_flag,kmoments,9,580000,0.29900000000000004,51.1
car_flag,kmoments,9,600000,0.1575,45.25
car_flag,kmoments,9,620000,0.20999999999999996,50.0
car_flag,kmoments,9,640000,0.07399999999999997,53.6
car_flag,kmoments,9,660000,0.27799999999999997,53.2
car_flag,kmoments,9,680000,-0.035500000000000025,44.55
car_flag,kmoments,9,700000,-0.26150000000000007,47.15
car_flag,kmoments,9,720000,0.017500000000000005,49.25
car_flag,kmoments,9,740000,0.1025,50.75
car_flag,kmoments,9,760000,-0.08250000000000002,49.25
car_flag,kmoments,9,780000,0.22549999999999998,48.45
car_flag,kmoments,9,800000,0.22600000000000006,48.4
car_flag,kmoments,9,820000,0.030499999999999965,37.95
car_flag,kmoments,9,840000,0.003499999999999981,50.65
car_flag,kmoments,9,860000,0.25600000000000006,45.4
car_flag,kmoments,9,880000,0.096,51.4
car_flag,kmoments,9,900000,-0.008000000000000033,41.8
car_flag,kmoments,9,920000,-0.2285,43.85
car_flag,kmoments,9,940000,0.04249999999999997,46.75
car_flag,kmoments,9,960000,0.433,47.7
car_flag,kmoments,9,980000,0.03099999999999996,47.9
car_flag,kmoments,9,1000000,0.20749999999999996,50.25
car_flag,st_scratch,0,20000,-0.8400000000000001,134.5
car_flag,st_scratch,0,40000,-0.092,105.15
car_flag,st_scratch,0,60000,0.26650000000000007,74.35
car_flag,st_scratch,0,80000,0.3275,68.25
car_flag,st_scratch,0,100000,0.41950000000000004,59.05
car_flag,st_scratch,0,120000,0.413,59.7
car_flag,st_scratch,0,140000,0.37299999999999994,63.7
car_flag,st_scratch,0,160000,0.4600000000000001,55.0
car_flag,st_scratch,0,180000,0.4125,59.75
car_flag,st_scratch,0,200000,0.3715,63.85
car_flag,st_scratch,0,220000,0.4035,60.65
car_flag,st_scratch,0,240000,0.516,49.4
car_flag,st_scratch,0,260000,0.37949999999999995,63.05
car_flag,st_scratch,0,280000,0.3755,63.45
car_flag,st_scratch,0,300000,0.33999999999999997,67.0
car_flag,st_scratch,0,320000,0.43249999999999994,57.75
car_flag,st_scratch,0,340000,0.38699999999999996,62.3
car_flag,st_scratch,0,360000,0.41349999999999987,59.65
car_flag,st_scratch,0,380000,0.41,60.0
car_flag,st_scratch,0,400000,0.40599999999999997,60.4
car_flag,st_scratch,0,420000,0.45949999999999996,55.05
car_flag,st_scratch,0,440000,0.40049999999999997,60.95
car_flag,st_scratch,0,460000,0.40049999999999997,60.95
car_flag,st_scratch,0,480000,0.3925,61.75
car_flag,st_scratch,0,500000,0.39249999999999996,61.75
car_flag,st_scratch,0,520000,0.3885,62.15
car_flag,st_scratch,0,540000,0.4575,55.25
car_flag,st_scratch,0,560000,0.426,58.4
car_flag,st_scratch,0,580000,0.4,61.0
car_flag,st_scratch,0,600000,0.36299999999999993,64.7
car_flag,st_scratch,0,620000,0.44349999999999995,56.65
car_flag,st_scratch,0,640000,0.4085000000000001,60.15
car_flag,st_scratch,0,660000,0.446,56.4
car_flag,st_scratch,0,680000,0.33999999999999997,67.0
car_flag,st_scratch,0,700000,0.3225,68.75
car_flag,st_scratch,0,720000,0.3525,65.75
car_flag,st_scratch,0,740000,0.343,66.7
car_flag,st_scratch,0,760000,0.44650000000000006,56.35
car_flag,st_scratch,0,780000,0.39949999999999997,61.05
car_flag,st_scratch,0,800000,0.45149999999999996,55.85
car_flag,st_scratch,0,820000,0.417,59.3
car_flag,st_scratch,0,840000,0.4085,60.15
car_flag,st_scratch,0,860000,0.46449999999999997,54.55
car_flag,st_scratch,0,880000,0.413,59.7
car_flag,st_scratch,0,900000,0.37449999999999994,63.55
car_flag,st_scratch,0,920000,0.356,65.4
car_flag,st_scratch,0,940000,0.3755,63.45
car_flag,st_scratch,0,960000,0.34950000000000003,66.05
car_flag,st_scratch,0,980000,0.44399999999999995,56.6
car_flag,st_scratch,0,1000000,0.47800000000000004,53.2
car_flag,st_scratch,1,20000,-1.0995,90.95
car_flag,st_scratch,1,40000,-0.7649999999999999,67.5
car_flag,st_scratch,1,60000,-0.612,52.2
car_flag,st_scratch,1,80000,-0.6499999999999999,46.0
car_flag,st_scratch,1,100000,-0.4494999999999999,45.95
car_flag,st_scratch,1,120000,-0.5215,43.15
car_flag,st_scratch,1,140000,-0.4114999999999999,42.15
car_flag,st_scratch,1,160000,-0.3085,41.85
car_flag,st_scratch,1,180000,-0.29949999999999993,40.95
car_flag,st_scratch,1,200000,-0.8089999999999999,41.9
car_flag,st_scratch,1,220000,-0.5065000000000001,41.65
car_flag,st_scratch,1,240000,-0.315,42.5
car_flag,st_scratch,1,260000,-0.6065,41.65
car_flag,st_scratch,1,280000,-0.30449999999999994,41.45
car_flag,st_scratch,1,300000,-0.6034999999999999,41.35
car_flag,st_scratch,1,320000,-0.488,39.8
car_flag,st_scratch,1,340000,-0.19249999999999995,40.25
car_flag,st_scratch,1,360000,-0.49850000000000005,40.85
car_flag,st_scratch,1,380000,-0.3945000000000001,40.45
car_flag,st_scratch,1,400000,-0.49700000000000005,40.7
car_flag,st_scratch,1,420000,-0.5894999999999999,39.95
car_flag,st_scratch,1,440000,-0.296,40.6
car_flag,st_scratch,1,460000,-0.394,40.4
car_flag,st_scratch,1,480000,-0.292,40.2
car_flag,st_scratch,1,500000,-0.686,39.6
car_flag,st_scratch,1,520000,-0.491,40.1
car_flag,st_scratch,1,540000,-0.4945000000000001,40.45
car_flag,st_scratch,1,560000,-0.7899999999999998,40.0
car_flag,st_scratch,1,580000,-0.283,39.3
car_flag,st_scratch,1,600000,-0.5824999999999999,39.25
car_flag,st_scratch,1,620000,-0.287,39.7
car_flag,st_scratch,1,640000,-0.285,39.5
car_flag,st_scratch,1,660000,-0.1835,39.35
car_flag,st_scratch,1,680000,-0.2855,39.55
car_flag,st_scratch,1,700000,-0.5775,38.75
car_flag,st_scratch,1,720000,-0.0765,38.65
car_flag,st_scratch,1,740000,-0.47050000000000003,38.05
car_flag,st_scratch,1,760000,-0.6794999999999998,38.95
car_flag,st_scratch,1,780000,-0.18649999999999997,39.65
car_flag,st_scratch,1,800000,-0.4879999999999999,39.8
car_flag,st_scratch,1,820000,-0.38949999999999996,39.95
car_flag,st_scratch,1,840000,-0.7849999999999999,39.5
car_flag,st_scratch,1,860000,-0.49250000000000005,40.25
car_flag,st_scratch,1,880000,-0.5965,40.65
car_flag,st_scratch,1,900000,-0.39049999999999996,40.05
car_flag,st_scratch,1,920000,-0.2839999999999999,39.4
car_flag,st_scratch,1,940000,-0.5879999999999999,39.8
car_flag,st_scratch,1,960000,-0.588,39.8
car_flag,st_scratch,1,980000,-0.39049999999999996,40.05
car_flag,st_scratch,1,1000000,-0.787,39.7
car_flag,st_scratch,2,20000,-0.614,72.4
car_flag,st_scratch,2,40000,-0.5549999999999999,56.5
